Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Zimbabwe,ZWE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.20927811945352,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0245616776734,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4,..,..,..,..,..
Zimbabwe,ZWE,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.3,..,..,..,..,..
Zimbabwe,ZWE,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.5,..,..,..,..,..
Zimbabwe,ZWE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.7,44.4,45.1,46.1,46.3,45.8,44.7,43.8,43.6,43.7,43.7,43.2,42.8,42.5,41.6,40.4,38.6,37.3,36,34.7,33.5,33.2,33.5,34,33.4,..
Zimbabwe,ZWE,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.5,34.7,34.2,33.7,33.3,33.1,32.9,32.8,32.8,32.9,33.1,33.4,33.7,34,34.1,34.1,33.9,33.4,32.7,32,31.3,30.7,30.1,29.6,29.2,28.9,28.8
Zimbabwe,ZWE,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40000009536743,..,..,..,..,..,7.59999990463257,..,..,..,..,10.6000003814697,..,..,..,..,..,9.10000038146973,..,..,..,3.5,5.80000019073486,..,..,..,3.59999990463257,..,..
Zimbabwe,ZWE,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.90000009536743,..,..,..,..,..,7.59999990463257,..,..,..,..,10.1999998092651,..,..,..,..,..,8.69999980926514,..,..,..,2.70000004768372,5,..,..,..,..,..,..
Zimbabwe,ZWE,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.80000019073486,..,..,..,..,..,7.5,..,..,..,..,11,..,..,..,..,..,9.5,..,..,..,4.30000019073486,6.69999980926514,..,..,..,..,..,..
Zimbabwe,ZWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,919.7,905.9,822.5,820.5,930.8,937.8,1294.5,1020.2,1145.3,942.3,1391.9,1637,961.3,1485.5,1360.2,1394.1,1475.9,1378.9,1144.2,1186.1,1749.6,1139.6,633.6,790.4,1868.8,1694.3,853.8,1591.4,1509.6,1625.4,1337.2,412.6,1478.5,1472.5,537.4,1523.7,1267.9,1110.3,1063.4,1404.5,1159.6,547,803.3,1075.3,588.3,846.9,744.8,310,452,734.6,593.2,688.9,669.4,540.8,..,..
Zimbabwe,ZWE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,440,428,414,405,427,449,479,505,530,563,590,621,642,657,648,629,600,564,533,485,446,409,379,369,401,443,..
Zimbabwe,ZWE,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.2205522418421,42.2205522418421,41.9976444715064,41.7747367011706,41.5518289308349,41.3289211604991,41.1060133901634,40.8831056198276,40.6601978494919,40.4372900791561,40.2143823088203,39.9914745384846,39.7685667681488,39.5456589978131,39.3227512274773,39.0998434571416,..
Zimbabwe,ZWE,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.0683235777326,4.0683235777326,3.78843527963124,3.50854698152978,3.22865868342842,2.94877038532695,2.66888208722548,2.38899378912413,2.10910549102266,1.82921719292131,1.54932889481984,1.26944059671848,0.989552298617014,0.709664000515659,0.42977570241419,0.149887404312835,..
Zimbabwe,ZWE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.341122889412,29.1839357073159,28.7829894724964,28.5809371477356,28.4092809261893,28.2374517310879,28.0658322243286,27.8940374647933,27.7224512539896,27.5506875111886,27.3791311775087,27.2073950326105,27.0358651572228,26.8641531913956,26.6821452520765,26.4894056854777,..
Zimbabwe,ZWE,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,49.47769,50.01898,50.56027,51.05331,51.54635,52.03938,52.53242,53.02546,53.52547,54.02548,54.5255,55.02551,55.52552,56.15418,56.78283,57.41148,58.04013,58.66879,59.54828,60.42778,61.30727,62.18677,63.06626,62.9993,62.93234,62.86538,62.79843,62.73147,60.28289,57.83432,55.38575,52.93717,50.4886,46.93641,43.38421,39.83201,36.27982,32.72762,30.98178,29.23593,27.49009,25.74425,23.9984,25.28852,26.57863,27.86874,29.15885,30.44897,34.40494,38.36092,42.31689,46.27287,50.22884,52.15149,54.07413,55.99678,..
Zimbabwe,ZWE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.35591,43.88816,44.42042,44.87882,45.33723,45.79564,46.25405,46.71246,47.17757,47.64268,48.10779,48.5729,49.03801,49.63375,50.2295,50.82524,51.42098,52.01673,52.71376,53.4108,54.10783,54.80487,55.50191,54.67777,53.85363,53.02949,52.20535,51.38122,48.48689,45.59257,42.69824,39.80391,36.90959,34.05362,31.19765,28.34168,25.48572,22.62975,21.64591,20.66207,19.67823,18.69439,17.71055,19.23083,20.75111,22.2714,23.79168,25.31196,29.06157,32.81118,36.56078,40.31039,44.06,45.63816,47.21633,48.79449,..
Zimbabwe,ZWE,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.00975099,6.15713524,6.53175852,6.51500899,7.13051837,6.43560337,5.1241363,4.47385581,4.95530438,6.25858308,5.37316536,6.30657418,6.68618346,6.88119338,6.43947119,..,..
Zimbabwe,ZWE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.447,..,..,..,..,1.491,..,..,..,..,..,..,..,..,..,..,..,..,..,1.215,1.219,1.194,..,..,..,..,..
World,WLD,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.2,..,..,39.3,..,..,35.2,..,..,35.3,..,..,34,..,..,29.3,..,..,28.6,..,..,25.8,..,..,20.8,..,..,18,..,15.7,13.7,12.5,10.7,..,..,..
World,WLD,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.6,18.5,18.2,17.8,17.2,16.6,16.1,15.7,15.3,15,14.9,15,15.1,15,14.7,14.3,13.7,13,12.5,12.1,11.8,11.4,11.2,11,10.8,..
World,WLD,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.6,38.5,37.3,36.3,35.4,34.5,33.8,33.1,32.5,32.1,31.6,31.3,31,30.9,30.7,30.6,30.4,30.2,30,29.9,29.9,30,30.3,30.7,31.3,32,32.8
World,WLD,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.90000009536743,..,..,..,..,4.90000009536743,..,..,..,..,5,..,..,..,..,5.30000019073486,..,..,..,..,5.59999990463257,..,..,..,..,5.90000009536743,6
World,WLD,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,1421.6193890336,1510.86325946385,1576.09417590191,1576.94642927728,1625.01502726395,1665.7642131591,1748.66530684049,1765.70774490817,1789.44368537519,1816.38863222736,1965.60435087794,1953.46958626735,1985.43790345042,1966.86776495142,2080.38965265423,2088.67770790788,2135.93468651678,2296.3669572063,2331.56712795561,2297.41557850649,2438.72881580306,2534.29556335773,2443.63231870613,2691.79936270172,2695.36743087878,2690.09468998095,2677.49559358089,2600.41614596244,2755.00391044753,2871.39257191599,2858.40901402023,2775.27496935835,2733.16901261363,2809.81921225978,2760.25290062504,2940.89420531497,2981.42591885375,3060.22489507721,3101.89775296634,3063.06178797797,3134.06343967302,3072.73234885969,3110.94109428038,3357.04801939464,3278.71976826756,3291.88265595048,3377.20745639081,3551.72194596052,3564.23796854946,3557.25794194763,3660.15107697842,3617.69034790078,3840.13898015197,3907.02865645078,..,..
World,WLD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,385,381,378,375,372,369,366,361,356,349,341,332,322,310,299,288,277,268,258,254,246,237,232,226,221,216,..
World,WLD,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8516498801509,34.3101267121199,33.6184018854874,33.0103572638377,32.3997031118175,31.746686067,30.7985352803512,30.1174848047015,29.4179786694104,28.7043765339872,27.9764613730555,27.3633932948973,26.6020924617097,25.8217424176951,25.0490994328386,24.26632184771,..
World,WLD,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.86787068916284,4.70252228618385,4.61833343625621,4.46470148886847,4.32685252570387,4.14180101699594,3.88795406919738,3.70419584643337,3.51864696046755,3.33178588299095,3.14373124284081,2.97603682066653,2.78300183237393,2.55986597331549,2.36819495311363,2.17870303569827,..
World,WLD,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4922295118387,20.0136934712069,19.4697844266394,18.95565523486,18.4493990981408,17.9030666562932,17.137879963837,16.5884709005836,16.032277111755,15.4741644870157,14.914434195201,14.4386621859357,13.8720521753769,13.2887295664609,12.7311856800453,12.1768453739814,..
World,WLD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.6495080702805,53.2592727027815,53.827238442249,54.9807396889408,56.1229801152682,57.2402830730557,58.3726818696578,59.4934846279629,60.428810615617,61.3832980430913,62.3449534980024,63.3494394890023,64.3559829214038,65.0750508403274,65.8038097523999,66.5197110524999,67.2345810949168,67.9551854527083,68.4432416883095,68.9688399530702,69.470700388393,69.9966503460926,70.5136199192359,70.9025826206772,71.2795364158426,71.6525116986051,72.0387716059671,72.4161208138111,72.6888368229177,72.9613673185145,73.225885690215,73.5035627504542,73.7805598676726,74.0502284242997,74.3220750438285,74.5924101228645,74.9069112033056,75.1818150334465,75.4971610345593,75.8142803034091,76.1328600761061,76.4669131255441,76.7981410306095,77.2011675053833,77.6159390589435,78.0268754114769,78.4477475684424,78.8704030142129,79.0719810035657,79.2650373518175,79.4570553351216,79.6484188095709,79.8427214337882,80.0831662966018,80.3235762127072,80.5644399060922,..
World,WLD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.3773465354015,43.9911687430646,44.5623708485209,45.7925619420849,47.0093295841727,48.1999409587971,49.392539018123,50.5771758208907,51.4806826215906,52.3996059028217,53.3219905504804,54.269526542113,55.2156233418316,55.9645073548449,56.7263346786429,57.4820165551431,58.2443683180383,59.0176854855966,59.4613236663196,59.938520339812,60.3859011545889,60.837739297956,61.276860973637,61.7393163350133,62.1872823392529,62.6322449296091,63.0877833102203,63.5353590888922,63.7483162172313,63.9606473962485,64.1678336049637,64.3806642740679,64.5927061114928,64.9199973448257,65.2483400241925,65.5741906792447,65.9348104063804,66.2547308541368,66.6963688658371,67.1398569242704,67.5877467429739,68.0522208709701,68.5161884743651,68.7831176339244,69.0617971093788,69.3394228730155,69.6225900758293,69.9054403481526,70.3264825616787,70.7384218646457,71.1442963348997,71.5468127842458,71.9494065484353,72.2190069729643,72.4878162848097,72.7555400629132,..
World,WLD,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.50861739164353,8.55670622132474,8.65315029147816,8.87523473950161,8.98265696714061,9.00477751494946,9.41833704090054,9.76694794803218,9.91532524375084,9.79721936003475,9.78549402148842,9.68112908973854,9.53309440955237,9.60536047158195,10.3856872030453,10.0176435885778,9.82345876282769,9.8445446966978,9.82673485540155,9.92114956406627,..,..
World,WLD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.39378234551072,..,..,..,..,..,..,..,..,..,..,..,2.94195594535084,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/30/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
